bidderID;asin;bidorBuy;unixBidTime;bidTime
337;2244;1.0;1621102137.0;16 May 2021 at 2:08:57pm PDT
337;2244;1.0;1621102106.0;16 May 2021 at 2:08:26pm PDT
337;2244;0.0;1621101022.0;16 May 2021 at 1:50:22pm PDT
14498;7204;0.0;1620421281.0;8 May 2021 at 5:01:21pm PDT
13871;7204;0.0;1619994233.0;3 May 2021 at 6:23:53am PDT
13549;7204;0.0;1620445659.0;8 May 2021 at 11:47:39pm PDT
13549;7204;0.0;1620445657.0;8 May 2021 at 11:47:37pm PDT
13549;7204;0.0;1620445655.0;8 May 2021 at 11:47:35pm PDT
13549;7204;0.0;1620445653.0;8 May 2021 at 11:47:33pm PDT
13549;7204;0.0;1620445650.0;8 May 2021 at 11:47:30pm PDT
13549;7204;0.0;1620445647.0;8 May 2021 at 11:47:27pm PDT
13549;7204;0.0;1620424625.0;8 May 2021 at 5:57:05pm PDT
13549;7204;0.0;1620424623.0;8 May 2021 at 5:57:03pm PDT
12235;67770;0.0;1619663013.0;29 Apr 2021 at 10:23:33am PDT
2847;67770;0.0;1619929440.0;2 May 2021 at 12:24:00am PDT
2847;67770;0.0;1619929437.0;2 May 2021 at 12:23:57am PDT
2847;67770;0.0;1619929434.0;2 May 2021 at 12:23:54am PDT
2847;67770;0.0;1619929424.0;2 May 2021 at 12:23:44am PDT
2847;67770;0.0;1619929421.0;2 May 2021 at 12:23:41am PDT
2847;67770;0.0;1619929419.0;2 May 2021 at 12:23:39am PDT
2847;67770;0.0;1619929415.0;2 May 2021 at 12:23:35am PDT
2847;67770;0.0;1619844748.0;1 May 2021 at 12:52:28pm PDT
2847;67770;0.0;1619810412.0;1 May 2021 at 3:20:12am PDT
4127;2200;0.0;1620518680.0;9 May 2021 at 8:04:40am PDT
3185;2200;0.0;1621125954.0;16 May 2021 at 8:45:54am PDT
3185;2200;0.0;1621125948.0;16 May 2021 at 8:45:48am PDT
3185;2200;0.0;1621018228.0;15 May 2021 at 2:50:28pm PDT
3185;2200;0.0;1621018224.0;15 May 2021 at 2:50:24pm PDT
79;2200;0.0;1621209999.0;17 May 2021 at 8:06:39am PDT
79;2200;0.0;1621209994.0;17 May 2021 at 8:06:34am PDT
79;2200;0.0;1621209990.0;17 May 2021 at 8:06:30am PDT
79;2200;0.0;1621209985.0;17 May 2021 at 8:06:25am PDT
79;2200;0.0;1621209950.0;17 May 2021 at 8:05:50am PDT
12821;64423;0.0;1620262040.0;6 May 2021 at 8:47:20am PDT
12821;64423;1.0;1620239655.0;6 May 2021 at 2:34:15pm PDT
12821;64423;0.0;1620239642.0;6 May 2021 at 2:34:02pm PDT
12821;64423;0.0;1620239639.0;6 May 2021 at 2:33:59pm PDT
12821;64423;0.0;1620239636.0;6 May 2021 at 2:33:56pm PDT
12821;64423;0.0;1620239632.0;6 May 2021 at 2:33:52pm PDT
12821;64423;0.0;1619975823.0;3 May 2021 at 1:17:03pm PDT
9742;64423;0.0;1620182616.0;5 May 2021 at 10:43:36pm PDT
9742;64423;0.0;1620182612.0;5 May 2021 at 10:43:32pm PDT
9742;64423;0.0;1620182607.0;5 May 2021 at 10:43:27pm PDT
10843;44333;0.0;1620532010.0;9 May 2021 at 11:46:50am PDT
10822;44333;0.0;1620001039.0;3 May 2021 at 8:17:19am PDT
10822;44333;0.0;1620000977.0;3 May 2021 at 8:16:17am PDT
10822;44333;0.0;1619986013.0;3 May 2021 at 4:06:53am PDT
10802;44333;0.0;1620004998.0;3 May 2021 at 9:23:18am PDT
10802;44333;0.0;1620004995.0;3 May 2021 at 9:23:15am PDT
10802;44333;0.0;1620004991.0;3 May 2021 at 9:23:11am PDT
10802;44333;0.0;1620004987.0;3 May 2021 at 9:23:07am PDT
10802;44333;0.0;1620004983.0;3 May 2021 at 9:23:03am PDT
10802;44333;0.0;1620004979.0;3 May 2021 at 9:22:59am PDT
10108;9619;0.0;1620706387.0;11 May 2021 at 12:13:07pm PDT
10108;9619;0.0;1620600577.0;10 May 2021 at 6:49:37pm PDT
8409;9619;0.0;1620707793.0;11 May 2021 at 12:36:33am PDT
8409;9619;0.0;1620688533.0;11 May 2021 at 7:15:33am PDT
8409;9619;0.0;1620688523.0;11 May 2021 at 7:15:23am PDT
8409;9619;0.0;1620688514.0;11 May 2021 at 7:15:14am PDT
8409;9619;0.0;1620615767.0;10 May 2021 at 11:02:47am PDT
8409;9619;0.0;1620529893.0;9 May 2021 at 11:11:33am PDT
8199;9619;0.0;1620704896.0;11 May 2021 at 11:48:16am PDT
8199;9619;0.0;1620704887.0;11 May 2021 at 11:48:07am PDT
14130;67825;0.0;1620082737.0;4 May 2021 at 6:58:57am PDT
14130;67825;0.0;1620082734.0;4 May 2021 at 6:58:54am PDT
14130;67825;0.0;1620082730.0;4 May 2021 at 6:58:50am PDT
14130;67825;0.0;1620078607.0;4 May 2021 at 5:50:07am PDT
14130;67825;0.0;1620063829.0;4 May 2021 at 1:43:49pm PDT
14130;67825;0.0;1620063805.0;4 May 2021 at 1:43:25pm PDT
14130;67825;0.0;1620063796.0;4 May 2021 at 1:43:16pm PDT
14130;67825;0.0;1619993809.0;3 May 2021 at 6:16:49am PDT
